Format Version,1.23,Take Name,Take 2019-05-30 01.08.46 PM_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-05-30 01.17.24.067 PM,Total Frames in Take,25912,Total Exported Frames,25912,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
25161,209.675000,-0.084623,0.962450,-0.046799,-0.253653,6.937634,27.917109,-351.214935
25162,209.683333,-0.090934,0.959372,-0.049209,-0.262517,6.990837,27.662785,-351.934357
25163,209.691667,-0.064851,0.961529,-0.052411,-0.261744,6.798069,27.278563,-352.787292
25164,209.700000,-0.094633,0.960614,-0.065461,-0.252942,6.760034,26.545721,-353.714294
25165,209.708333,-0.088528,0.959199,-0.074846,-0.257874,6.649137,26.257328,-354.322449
25166,209.716667,-0.085804,0.957983,-0.082828,-0.260854,6.554780,25.754696,-355.035217
25167,209.725000,-0.116651,0.956581,-0.094841,-0.249700,6.397025,24.923641,-355.698059
25168,209.733333,-0.092516,0.958274,-0.081621,-0.257855,6.128709,24.893950,-356.355774
25169,209.741667,-0.101839,0.956803,-0.091291,-0.256561,5.876046,24.351736,-356.984283
25170,209.750000,-0.115457,0.954583,-0.099486,-0.256013,5.721589,24.026955,-357.787811
25171,209.758333,-0.103864,0.954124,-0.111033,-0.257938,5.508913,23.887959,-358.597107
25172,209.766667,-0.096301,0.955500,-0.089851,-0.263957,5.143782,23.799866,-359.468781
25173,209.775000,-0.093981,0.955345,-0.099027,-0.262062,4.950120,23.428812,-360.520386
25174,209.783333,-0.103446,0.950053,-0.124499,-0.266832,4.824461,22.790272,-361.478790
25175,209.791667,-0.097758,0.950242,-0.126903,-0.267168,4.659732,22.389956,-362.702820
25176,209.800000,-0.085787,0.949273,-0.138630,-0.268893,4.473980,22.006674,-363.921204
25177,209.808333,-0.087536,0.946857,-0.146606,-0.272591,4.384039,21.534269,-365.108063
25178,209.816667,-0.094746,0.942131,-0.168027,-0.274189,4.288710,20.858236,-366.243103
25179,209.825000,-0.091657,0.941527,-0.173559,-0.273867,4.176198,20.386063,-367.413849
25180,209.833333,-0.097301,0.937709,-0.205166,-0.262946,4.332464,19.855108,-368.734131
25181,209.841667,-0.072677,0.940175,-0.209092,-0.258978,4.152872,19.779236,-369.980255
25182,209.850000,-0.070205,0.936250,-0.213189,-0.270291,4.159399,19.540571,-370.958954
25183,209.858333,-0.078959,0.937788,-0.206935,-0.267388,4.149800,19.325823,-371.974884
25184,209.866667,-0.073028,0.936118,-0.218860,-0.265426,4.288757,19.034357,-373.038940
25185,209.875000,-0.081438,0.942462,-0.199736,-0.255419,4.413054,18.405392,-374.048248
25186,209.883333,-0.087152,0.941365,-0.206970,-0.251795,4.464290,18.234203,-375.034271
25187,209.891667,-0.087563,0.941699,-0.206878,-0.250474,4.610145,17.925362,-376.062988
25188,209.900000,-0.080795,0.937301,-0.239442,-0.240012,4.625625,17.962742,-377.183044
25189,209.908333,-0.074334,0.940822,-0.243915,-0.223233,4.837243,17.852377,-378.445801
25190,209.916667,-0.098574,0.935367,-0.253810,-0.225728,5.066138,17.478889,-379.398926
25191,209.925000,-0.093402,0.935532,-0.258624,-0.221743,5.301708,17.419254,-380.516937
25192,209.933333,-0.070947,0.936881,-0.265295,-0.216424,5.563177,17.601337,-381.642303
25193,209.941667,-0.061373,0.933879,-0.273121,-0.222504,5.784081,17.735432,-382.556824
25194,209.950000,-0.058926,0.935677,-0.271731,-0.217252,6.151592,17.693871,-383.567535
25195,209.958333,-0.048767,0.932754,-0.279434,-0.222507,6.425331,17.811668,-384.304749
25196,209.966667,-0.044094,0.933766,-0.278598,-0.220274,6.734227,17.801628,-385.053619
25197,209.975000,-0.046555,0.935673,-0.271868,-0.220082,7.032939,17.677994,-385.743225
25198,209.983333,-0.056222,0.936895,-0.268191,-0.217118,7.343258,17.475935,-386.416046
25199,209.991667,-0.048940,0.937845,-0.266470,-0.216901,7.550272,17.487379,-387.001526
25200,210.000000,-0.046036,0.939266,-0.262644,-0.216051,7.720281,17.510372,-387.647949
25201,210.008333,-0.033738,0.939882,-0.260100,-0.218704,7.832254,17.569141,-388.393677
25202,210.016667,-0.030394,0.939072,-0.261721,-0.220732,7.906893,17.504700,-389.372345
25203,210.025000,-0.028207,0.937756,-0.267030,-0.220256,7.967092,17.359043,-390.510956
25204,210.033333,-0.025822,0.935386,-0.278089,-0.216917,7.985324,17.251705,-391.715332
25205,210.041667,-0.026106,0.935405,-0.278461,-0.216324,8.027843,17.126699,-392.890656
25206,210.050000,-0.025913,0.932632,-0.288006,-0.215822,8.035594,17.236179,-394.002686
25207,210.058333,-0.027577,0.931706,-0.291542,-0.214863,8.093467,17.332211,-395.057037
25208,210.066667,-0.026240,0.931967,-0.292482,-0.212613,8.154536,17.472372,-395.974396
25209,210.075000,-0.020066,0.932655,-0.293351,-0.209039,8.256105,17.691235,-396.781647
25210,210.083333,-0.031068,0.936770,-0.289011,-0.194857,8.368844,17.657549,-397.640930
25211,210.091667,-0.032772,0.939974,-0.278796,-0.194031,8.460738,17.726650,-398.305450
25212,210.100000,-0.032621,0.943572,-0.272753,-0.184968,8.563567,17.687777,-399.076996
25213,210.108333,-0.035150,0.945565,-0.271181,-0.176443,8.649782,17.637850,-399.884949
25214,210.116667,-0.036942,0.946865,-0.272480,-0.166844,8.761189,17.551023,-400.762115
25215,210.125000,-0.029361,0.947466,-0.275856,-0.159218,8.891359,17.538916,-401.669159
25216,210.133333,-0.031781,0.947594,-0.279490,-0.151464,9.062214,17.471985,-402.597229
25217,210.141667,-0.069574,0.945145,-0.288519,-0.136447,9.369260,16.916155,-403.596344
25218,210.150000,-0.067446,0.945536,-0.291035,-0.129274,9.647809,16.995422,-404.516663
25219,210.158333,-0.062068,0.946435,-0.292163,-0.122678,9.985666,17.152954,-405.352020
25220,210.166667,-0.030187,0.954337,-0.271799,-0.120225,10.318809,17.862181,-406.032379
25221,210.175000,-0.032614,0.956249,-0.266503,-0.116187,10.731467,18.164314,-406.413025
25222,210.183333,-0.032364,0.959431,-0.257208,-0.110854,11.146222,18.533792,-406.696167
25223,210.191667,-0.032704,0.963076,-0.244501,-0.107864,11.568325,18.900152,-406.857971
25224,210.200000,-0.029216,0.967671,-0.227564,-0.104756,11.939698,19.321461,-407.067627
25225,210.208333,-0.026851,0.971425,-0.211309,-0.104692,12.299322,19.637726,-407.289124
25226,210.216667,-0.026849,0.974310,-0.198687,-0.102582,12.566945,19.946177,-407.573364
25227,210.225000,-0.024136,0.976208,-0.191739,-0.098340,12.795928,20.204004,-408.062836
25228,210.233333,-0.022809,0.976901,-0.189713,-0.095669,12.929466,20.444000,-408.654083
25229,210.241667,-0.026275,0.977581,-0.188388,-0.090302,13.018007,20.557053,-409.386017
25230,210.250000,-0.028860,0.978072,-0.187389,-0.086183,13.004461,20.673285,-410.096313
25231,210.258333,-0.032420,0.979012,-0.183965,-0.081498,12.951952,20.864126,-410.736786
25232,210.266667,-0.035514,0.980084,-0.178626,-0.079166,12.845150,21.110437,-411.287964
25233,210.275000,-0.036346,0.981669,-0.169619,-0.078961,12.742742,21.417725,-411.740112
25234,210.283333,-0.038972,0.982546,-0.164116,-0.078429,12.680666,21.772280,-412.146576
25235,210.291667,-0.037798,0.984920,-0.147993,-0.081253,12.620720,22.183250,-412.545868
25236,210.300000,-0.038543,0.986586,-0.133241,-0.086077,12.621252,22.510361,-412.964874
25237,210.308333,-0.040876,0.986503,-0.131318,-0.088866,12.654212,22.817646,-413.524109
25238,210.316667,-0.035557,0.988111,-0.116738,-0.093517,12.689455,23.144503,-414.117279
25239,210.325000,-0.036703,0.988735,-0.111130,-0.093305,12.773171,23.293734,-414.824738
25240,210.333333,-0.033509,0.989350,-0.102211,-0.098064,12.905420,23.542610,-415.445862
25241,210.341667,-0.045781,0.989594,-0.098830,-0.094029,13.040718,23.501713,-416.028320
25242,210.350000,-0.041783,0.991325,-0.075910,-0.098830,13.199536,23.539968,-416.451843
25243,210.358333,-0.038929,0.992390,-0.066021,-0.096373,13.300152,23.650202,-416.860046
25244,210.366667,-0.040314,0.993324,-0.049081,-0.096297,13.516625,23.702658,-417.326111
25245,210.375000,-0.042551,0.993379,-0.037456,-0.099926,13.727935,23.815382,-417.791687
25246,210.383333,-0.039038,0.993836,-0.026441,-0.100335,13.944069,23.900696,-418.378693
25247,210.391667,-0.028698,0.993824,-0.005375,-0.107059,14.113847,23.999266,-418.896118
25248,210.400000,-0.024941,0.993706,0.005570,-0.109062,14.277342,23.966509,-419.542511
25249,210.408333,-0.025452,0.993425,0.009509,-0.111213,14.314787,23.903763,-420.130157
25250,210.416667,-0.019670,0.993004,0.012275,-0.115786,14.257055,23.908516,-420.687927
25251,210.425000,-0.023283,0.993059,0.014768,-0.114342,14.117824,23.855396,-421.375092
25252,210.433333,-0.040875,0.992674,0.012418,-0.113023,13.931701,23.737951,-422.068359
25253,210.441667,-0.036389,0.992014,0.015052,-0.119820,13.561894,23.788233,-422.832764
25254,210.450000,-0.037465,0.991941,0.016033,-0.119972,13.307322,23.840946,-423.717682
25255,210.458333,-0.052073,0.991956,0.002337,-0.115348,13.126124,23.881613,-424.740082
25256,210.466667,-0.042946,0.991804,0.009444,-0.119966,12.799932,24.013632,-425.709259
25257,210.475000,-0.064295,0.991140,-0.008187,-0.115937,12.525278,23.940697,-426.846130
25258,210.483333,-0.064247,0.991177,-0.008951,-0.115591,12.253677,24.070082,-427.870544
25259,210.491667,-0.065263,0.990466,-0.010432,-0.120869,11.794578,24.293289,-428.777740
25260,210.500000,-0.065586,0.990242,-0.011564,-0.122417,11.359529,24.546236,-429.731934
25261,210.508333,-0.077529,0.989084,-0.021267,-0.123489,10.906135,24.682714,-430.619812
25262,210.516667,-0.088203,0.987528,-0.037403,-0.124936,10.463256,24.860012,-431.542542
25263,210.525000,-0.089886,0.986749,-0.036490,-0.130058,10.060873,24.968468,-432.488831
25264,210.533333,-0.093511,0.986113,-0.034074,-0.132953,9.738141,25.098192,-433.529388
25265,210.541667,-0.103397,0.984332,-0.056284,-0.131267,9.480530,25.177723,-434.575562
25266,210.550000,-0.089127,0.985196,-0.044457,-0.139534,9.299953,25.220320,-435.635803
25267,210.558333,-0.097264,0.983744,-0.060160,-0.138453,9.182739,25.531498,-436.641785
25268,210.566667,-0.090663,0.983939,-0.054012,-0.143973,9.150071,25.580349,-437.710388
25269,210.575000,-0.088949,0.983557,-0.068012,-0.141698,9.187059,25.748814,-438.843353
25270,210.583333,-0.086323,0.983380,-0.075127,-0.140953,9.230597,25.815825,-439.945618
25271,210.591667,-0.084713,0.983486,-0.075663,-0.140904,9.290387,25.759518,-441.022644
25272,210.600000,-0.082070,0.983537,-0.082081,-0.138497,9.273314,25.662201,-442.027283
25273,210.608333,-0.081925,0.983895,-0.077286,-0.138804,9.251115,25.373310,-442.978516
25274,210.616667,-0.083762,0.983973,-0.074728,-0.138552,9.170247,25.067373,-443.808807
25275,210.625000,-0.084562,0.984230,-0.073357,-0.136963,9.044944,24.773987,-444.660706
25276,210.633333,-0.090939,0.983881,-0.075112,-0.134413,8.924047,24.515759,-445.487213
25277,210.641667,-0.093409,0.984162,-0.070609,-0.133093,8.752160,24.165380,-446.347321
25278,210.650000,-0.096913,0.984757,-0.067794,-0.127540,8.543505,23.783392,-447.267761
25279,210.658333,-0.103225,0.983537,-0.080404,-0.124639,8.467364,23.486809,-448.195892
25280,210.666667,-0.105084,0.983467,-0.085075,-0.120468,8.387063,23.229342,-449.152710
25281,210.675000,-0.110002,0.982348,-0.097297,-0.115866,8.422680,22.883705,-450.133453
25282,210.683333,-0.090841,0.985601,-0.078767,-0.118887,8.533534,22.799679,-451.073547
25283,210.691667,-0.102170,0.981964,-0.116397,-0.108442,8.855078,22.484476,-452.011475
25284,210.700000,-0.075332,0.985704,-0.104001,-0.109068,9.186951,22.563175,-452.977600
25285,210.708333,-0.067740,0.985834,-0.111004,-0.105930,9.656260,22.406622,-454.003418
25286,210.716667,-0.051187,0.985449,-0.123369,-0.105125,10.161459,22.343390,-454.988922
25287,210.725000,-0.045722,0.985218,-0.130508,-0.101104,10.740609,22.119007,-456.082214
25288,210.733333,-0.037837,0.984569,-0.139288,-0.098946,11.304684,21.897968,-457.138245
25289,210.741667,-0.028790,0.983224,-0.152036,-0.096575,11.813215,21.676081,-458.185150
25290,210.750000,-0.020560,0.982406,-0.159697,-0.094617,12.295619,21.440525,-459.175201
25291,210.758333,-0.016622,0.980787,-0.171779,-0.090948,12.717528,21.172958,-460.147858
25292,210.766667,-0.009688,0.979557,-0.180674,-0.087924,13.038848,20.952164,-461.118317
25293,210.775000,-0.007126,0.978198,-0.190400,-0.082625,13.334780,20.679583,-462.069122
25294,210.783333,-0.005471,0.976642,-0.200594,-0.076826,13.565662,20.423389,-463.065582
25295,210.791667,-0.003008,0.974530,-0.213056,-0.069932,13.783110,20.168634,-464.095734
25296,210.800000,-0.001400,0.972536,-0.224059,-0.063000,14.006170,19.920303,-465.150391
25297,210.808333,0.002163,0.970445,-0.234014,-0.058908,14.208548,19.651089,-466.192383
25298,210.816667,0.008050,0.967224,-0.247165,-0.057643,14.360553,19.435501,-467.186157
25299,210.825000,0.009194,0.965246,-0.254674,-0.057936,14.463947,19.194759,-468.102600
25300,210.833333,0.014191,0.961634,-0.267965,-0.057042,14.507490,18.914604,-468.922058
25301,210.841667,0.002446,0.961441,-0.268490,-0.059478,14.543706,18.523132,-469.726227
25302,210.850000,0.003030,0.960166,-0.272569,-0.061472,14.527313,18.180750,-470.414886
25303,210.858333,0.009532,0.958033,-0.279596,-0.062508,14.478059,17.908037,-471.086975
25304,210.866667,0.005821,0.956881,-0.284974,-0.055988,14.420048,17.454805,-471.746460
25305,210.875000,0.003693,0.957056,-0.285569,-0.049806,14.441795,17.183689,-472.531219
25306,210.883333,-0.001198,0.954088,-0.296375,-0.043316,14.457314,16.826996,-473.385193
25307,210.891667,-0.000676,0.950826,-0.307903,-0.033528,14.543155,16.556395,-474.265625
25308,210.900000,0.000373,0.946387,-0.322236,-0.022692,14.705261,16.325827,-475.248444
25309,210.908333,0.002061,0.944120,-0.329203,-0.016083,15.013814,16.039473,-476.207123
25310,210.916667,0.004225,0.942306,-0.334676,-0.005879,15.473832,15.960136,-477.062286
25311,210.925000,0.013733,0.939210,-0.343060,-0.002301,15.947387,15.797703,-477.747345
25312,210.933333,0.019471,0.935347,-0.353193,0.001591,16.532391,15.645969,-478.302338
25313,210.941667,0.032116,0.934909,-0.353422,0.002490,17.145767,15.384078,-478.775848
25314,210.950000,0.038217,0.933735,-0.355918,0.000607,17.806652,15.076083,-479.204376
25315,210.958333,0.052527,0.930326,-0.362952,-0.000247,18.407768,14.754229,-479.519470
25316,210.966667,0.062834,0.928205,-0.366725,0.001013,19.070421,14.329206,-479.903259
25317,210.975000,0.074743,0.928336,-0.364071,0.007582,19.717289,13.950612,-480.283264
25318,210.983333,0.079456,0.923617,-0.374804,0.011808,20.268614,13.601931,-480.554810
25319,210.991667,0.084897,0.919989,-0.382143,0.019465,20.743164,13.269326,-480.780792
25320,211.000000,0.094393,0.917146,-0.386185,0.028172,21.245178,13.081691,-480.963379
25321,211.008333,0.106675,0.917536,-0.381525,0.034448,21.766861,13.077762,-481.148590
25322,211.016667,0.104466,0.911267,-0.396615,0.037097,22.070753,12.868564,-481.319916
25323,211.025000,0.100830,0.917573,-0.382720,0.037656,22.219559,12.688245,-481.486237
25324,211.033333,0.118409,0.918846,-0.374526,0.037846,22.444347,12.972019,-481.610443
25325,211.041667,0.097076,0.919057,-0.381442,0.020300,22.276115,13.038054,-481.500336
25326,211.050000,0.116488,0.924463,-0.362755,0.014379,22.106434,13.567352,-481.669037
25327,211.058333,0.093786,0.931733,-0.350688,-0.009737,21.490564,13.986447,-481.692841
25328,211.066667,0.100288,0.941639,-0.321156,-0.010831,21.278717,14.155051,-481.940216
25329,211.075000,0.091235,0.941889,-0.322468,-0.023163,20.798645,14.418435,-482.215942
25330,211.083333,0.079865,0.938647,-0.334659,-0.023794,20.551521,14.879830,-482.646698
25331,211.091667,0.091046,0.945171,-0.312894,-0.021435,20.174950,15.028874,-483.189453
25332,211.100000,0.068940,0.941382,-0.329618,-0.019957,19.804678,14.996783,-483.711334
25333,211.108333,0.061829,0.944315,-0.322894,-0.013656,19.484077,15.110743,-484.298767
25334,211.116667,0.061183,0.943907,-0.324291,-0.011483,19.296652,15.301543,-484.799438
25335,211.125000,0.063679,0.941581,-0.330510,-0.011562,19.139450,15.537484,-485.172760
25336,211.133333,0.067358,0.946911,-0.314007,-0.014920,19.051994,15.691599,-485.394012
25337,211.141667,0.066186,0.944169,-0.320753,-0.035815,18.826780,16.014977,-485.457031
25338,211.150000,0.054848,0.942611,-0.324740,-0.054965,18.557531,15.952892,-485.429230
25339,211.158333,0.064115,0.947657,-0.304648,-0.070888,18.235149,16.076685,-485.479218
25340,211.166667,0.057762,0.949954,-0.295605,-0.082875,18.102953,16.185478,-485.514496
25341,211.175000,0.054905,0.952373,-0.285510,-0.091951,17.897202,16.189041,-485.670990
25342,211.183333,0.058849,0.951703,-0.282882,-0.103811,17.605438,16.225506,-485.776611
25343,211.191667,0.054994,0.950962,-0.283739,-0.110176,17.146969,16.109705,-485.894958
25344,211.200000,0.033660,0.955420,-0.275140,-0.101677,16.757231,15.975078,-485.973785
25345,211.208333,0.020129,0.956763,-0.272955,-0.098463,16.502537,16.160341,-486.059143
25346,211.216667,0.034375,0.959819,-0.263153,-0.091195,16.406569,16.479891,-486.176575
25347,211.225000,0.027591,0.959986,-0.263993,-0.089298,16.170311,16.675009,-486.235199
25348,211.233333,0.031110,0.961033,-0.258453,-0.093008,15.882680,17.088846,-486.212433
25349,211.241667,0.029566,0.962376,-0.253054,-0.094452,15.604130,17.342672,-486.198578
25350,211.250000,0.018362,0.964686,-0.246098,-0.092082,15.374833,17.458162,-486.156189
25351,211.258333,0.001041,0.964673,-0.248408,-0.087745,15.120018,17.561705,-486.054413
25352,211.266667,0.003353,0.968508,-0.232800,-0.088236,14.953820,17.736910,-485.916840
25353,211.275000,-0.003269,0.969528,-0.229236,-0.086341,14.727625,17.987616,-485.697235
25354,211.283333,-0.008160,0.972615,-0.218638,-0.078428,14.533238,18.089216,-485.534515
25355,211.291667,-0.010547,0.974580,-0.212070,-0.071482,14.402119,18.216442,-485.429291
25356,211.300000,-0.020685,0.975579,-0.209514,-0.062622,14.403443,18.404343,-485.357391
25357,211.308333,-0.020691,0.977913,-0.200770,-0.054313,14.325425,18.537834,-485.377777
25358,211.316667,-0.025051,0.979618,-0.193183,-0.049011,14.382831,18.873283,-485.338440
25359,211.325000,-0.030850,0.980797,-0.188667,-0.038611,14.482276,19.132196,-485.347656
25360,211.333333,-0.035649,0.981277,-0.186936,-0.029655,14.588584,19.471243,-485.294861
25361,211.341667,-0.032860,0.983604,-0.175612,-0.024568,14.749065,19.772579,-485.168213
25362,211.350000,-0.043214,0.983705,-0.173555,-0.018333,15.061050,20.135138,-485.087311
25363,211.358333,-0.039492,0.984963,-0.167796,-0.011492,15.367703,20.572035,-485.039246
25364,211.366667,-0.042744,0.984992,-0.167213,-0.002068,15.841813,20.841057,-485.025116
25365,211.375000,-0.039108,0.985898,-0.162513,0.008029,16.355762,21.108345,-485.040771
25366,211.383333,-0.035001,0.986434,-0.159294,0.018692,16.981260,21.355381,-485.119049
25367,211.391667,-0.027428,0.987168,-0.154650,0.028817,17.758659,21.558229,-485.192505
25368,211.400000,-0.026672,0.986195,-0.158834,0.038459,18.624607,21.686821,-485.252380
25369,211.408333,-0.011627,0.986327,-0.156859,0.049177,19.554085,21.861664,-485.336304
25370,211.416667,-0.011079,0.984771,-0.161508,0.063393,20.669035,21.840942,-485.384888
25371,211.425000,0.009631,0.985500,-0.153311,0.072066,21.749880,21.932064,-485.434387
25372,211.433333,0.028002,0.983227,-0.154625,0.092584,22.911978,21.853907,-485.507385
25373,211.441667,0.028124,0.980984,-0.161450,0.103987,24.058685,21.588223,-485.502258
25374,211.450000,0.050333,0.979965,-0.159117,0.108703,25.115513,21.541700,-485.440155
25375,211.458333,0.054670,0.978018,-0.159448,0.122754,26.169821,21.161058,-485.370209
25376,211.466667,0.060816,0.975083,-0.160634,0.140396,27.239517,20.849203,-485.195007
25377,211.475000,0.075049,0.974263,-0.156066,0.144300,28.046005,20.559206,-484.927429
25378,211.483333,0.086787,0.971581,-0.152673,0.158712,28.858181,20.171646,-484.555420
25379,211.491667,0.093054,0.970014,-0.151106,0.166075,29.615889,19.797585,-484.253845
25380,211.500000,0.109615,0.965886,-0.152290,0.178487,30.315235,19.430769,-483.953491
25381,211.508333,0.118523,0.963367,-0.152352,0.186186,31.052393,19.039804,-483.702332
